name,latitude,longitude,admin1_code,admin2_code,admin3_code,feature_code
Parigi,13.89255,77.45965,02,754,5355,PPL
Pargi,17.17561,77.8781,40,698,4540,PPL
Paravada,17.62828,83.07925,02,744,4870,PPL
Paradarami,13.06789,78.97387,02,,,PPL
Papannapet,18.03668,78.08818,40,535,4455,PPL
Paniem,15.51777,78.3485,02,755,5280,PPL
Pandwapur,19.09333,78.80005,40,680,4335,PPL
Pandiam,17.74467,80.21201,40,688,4742,PPL
Pandharwara,19.80485,78.59551,40,532,4307,PPL
Panchalingal,16.40835,77.56606,40,781,4589,PPL
Panapakkam,13.49671,79.20936,02,752,5384,PPL
Pamuru,15.09633,79.41174,02,549,5146,PPL
Pamudurti,14.26967,77.97266,02,754,5345,PPL
Pamidi,14.94623,77.59266,02,553,5315,PPL
Pamarru,16.32544,80.9599,02,547,5028,PPL
Pamalparti,17.77175,78.69609,40,692,6282,PPL
Paluvayi,16.75744,79.03488,40,539,4657,PPL
Paluru,14.12654,79.7164,02,550,5185,PPL
Palugurallapalle,14.87003,78.93179,02,551,5205,PPL
Paloncha,17.60184,80.70509,40,690,4737,PPL
Palmaner,13.2,78.74725,02,554,5422,PPL
Palmala,18.67134,80.22056,40,687,6250,PPL
Pallipeta,18.35356,84.10967,02,542,4800,PPL
Pallevada,16.5779,81.29463,02,748,5016,PPL
Pallapatla,15.98625,80.75827,02,750,5094,PPL
Palkonda,18.60374,83.75568,02,743,4784,PPL
Palicharlapadu,14.35748,79.8209,02,550,5182,PPL
Palicherla,14.10657,79.80993,02,752,5184,PPL
Palasamudram,13.95896,77.67514,02,754,5362,PPL
Palasa,18.77257,84.41012,02,542,4775,PPL
Palampet,18.3,79.93333,40,687,4683,PPL
Palakollu,16.5167,81.73,02,546,4988,PPLA3
Palagiri,14.45766,78.44536,02,551,5222,PPL
Pakala,13.44903,79.11493,02,752,5396,PPL
Pagidyala,15.93648,78.34238,02,755,5261,PPL
Padmanabham,17.98931,83.3319,02,544,4864,PPL
Paderu,18.07776,82.66037,02,745,4847,PPL
Pachipenta,18.47962,83.11332,02,743,4818,PPL
Owk,15.20882,78.11676,02,755,5295,PPL
Osmannagar,18.52203,79.32155,40,682,4425,PPL
Vontimitta,14.39575,79.02673,02,551,5228,PPL
Ongole,15.50357,80.04454,02,549,5139,PPL
Olluru,13.51713,79.71933,02,752,5382,PPL
Obulam,14.51425,79.19705,02,551,5211,PPL
Nuzvid,16.78854,80.84593,02,748,5003,PPL
Nuvalrevu,18.67793,84.43818,02,542,4781,PPL
Nutimadugu,14.49186,77.32558,02,553,5334,PPL
Natalapadu,15.93661,80.22972,02,750,5108,PPL
Nossam,14.9886,78.39154,02,755,5300,PPL
Nizampet,18.09209,77.88117,40,691,4452,PPL
Nizampatnam,15.90489,80.66858,02,750,5094,PPL
Nizamabad,18.67154,78.0988,40,533,6233,PPL
Nizamabad,16.54158,78.66194,40,694,4577,PPL
Nirmal,19.09685,78.34407,40,680,6210,PPLA2
Nindali,14.10745,79.69771,02,752,5188,PPL
Nimbagallu,14.88814,77.20843,02,553,5317,PPL
Nilguda,17.25,80.43333,40,541,4762,PPL
Nighwa,19.18542,77.85895,40,680,4338,PPL
Nidumolu,16.26667,81.03333,02,547,5031,PPL
Nidubrolu,16.06667,80.56667,02,548,5084,PPL
Nidjapla,17.85017,77.87807,40,691,6291,PPL
Nidadavole,16.90572,81.67222,02,545,4960,PPL
Niala Kondapalle,17.10253,80.05327,40,541,4759,PPL
Nerijamupalle,14.54291,78.01407,02,553,5327,PPL
Nereducherla,15.20558,77.90766,02,755,5294,PPL
Neredikonda,19.29925,78.40758,40,532,4325,PPL
Nerabylu,13.74962,79.16326,02,752,5374,PPL
Nemalladinne,14.96327,78.48594,02,551,5201,PPL
Nellurapalem,14.64745,79.61394,02,550,5164,PPL
Nellore,14.44992,79.98697,02,550,5177,PPLA2
Nellimarla,18.15619,83.44727,02,543,4837,PPL
Nellaturu,14.15136,79.82448,02,752,5184,PPL
Nekonda,17.79447,79.80264,40,540,4713,PPL
Nekarikallu,16.37167,79.94235,02,751,5060,PPL
Nayudupet,13.90742,79.89465,02,752,5194,PPL
Nayalkal,17.84745,77.6625,40,691,4473,PPL
Nayakkaneri,12.9421,78.60347,02,554,5424,PPL
Nawabpet,17.67071,79.2395,40,689,4700,PPL
Nawabpet,16.89645,78.03208,40,538,4556,PPL
Navutala,18.70093,84.03183,02,542,4788,PPL
Navuru,14.48227,79.67472,02,550,5176,PPL
Naupada,18.56193,84.29887,02,542,4790,PPL
Naspur,18.84577,79.46165,40,684,4354,PPL
Narwa,18.2567,77.96892,40,685,4385,PPL
Narsipatnam,17.66709,82.61245,02,744,4854,PPL
Narsingi,18.04468,78.42516,40,535,6272,PPL
Narsapur,19.09368,78.15591,40,680,6208,PPL
Narsampet,17.92786,79.89227,40,540,4708,PPL
Narnuru,15.71533,78.08324,02,552,5268,PPL
Narlapur,18.30958,80.20366,40,780,4687,PPL
Narayanpur,17.16187,78.87902,40,697,4648,PPL
Narayanpur,16.00574,77.92525,40,695,4611,PPL
Narayanpet,16.74799,77.4954,40,781,4570,PPLA2
Narayankher,18.03413,77.77284,40,691,4452,PPL
Nareguda,17.39955,78.01795,40,698,4514,PPL
Narayanavanam,13.42565,79.58881,02,752,5400,PPL
Narasingarayanpet,13.17579,79.20861,02,554,5421,PPL
Narasingapuram,18.08576,79.32327,40,686,4448,PPL
Narasingapuram,13.60759,79.31652,02,752,5384,PPL
Narasimharaopalem,17.01835,80.82553,02,748,5001,PPL
Narasaraopet,16.23488,80.04927,02,751,5067,PPL
Narasapur,16.43425,81.69845,02,546,4987,PPL
Narasannapeta,18.41428,84.04463,02,542,4799,PPL
Narapala,14.71087,77.80835,02,553,5328,PPL
Naranjigundlapalle,14.70632,77.05461,02,553,5318,PPL
Naraharipeta,13.09113,79.13369,02,554,5431,PPL
Nannial,19.06667,79.63333,40,684,4331,PPL
Nandyal,15.47799,78.4836,02,755,5284,PPL
Nandkonda,16.6,79.3,40,539,4659,PPL
Nandivaya,14.43242,79.7332,02,550,5176,PPL
Nandavaram,15.42375,78.3189,02,755,5288,PPL
Nandipadu,15.03721,78.15671,02,755,5301,PPL
Nandipadu,14.8039,79.34249,02,550,5162,PPL
Nandikotkur,15.85668,78.26569,02,755,5260,PPL
Nandigama,16.7717,80.28596,02,749,4993,PPL
Nandigam,18.65418,84.30469,02,542,4782,PPL
Nandavaram,15.85328,77.48478,02,552,5255,PPL
Nandavaram,14.70003,79.46426,02,550,5163,PPL
Nandanavanam,15.47054,79.27434,02,549,5130,PPL
Nandalur,14.26747,79.11884,02,753,5243,PPL
Nancherla,16.92168,77.85629,40,538,7187,PPL
Nallikodur,17.58013,79.75361,40,688,4716,PPL
Nallajerla,16.94752,81.40601,02,545,4956,PPL
Nallapalem,14.51019,79.75365,02,550,5176,PPL
Nalgonda,17.05439,79.26707,40,539,4646,PPL
Nakrekal,17.16259,79.42754,40,539,4636,PPL
Nakkodipalem,17.73333,83.31667,02,544,4866,PPL
Nagulavaram,15.97689,79.88924,02,751,5062,PPL
Nagpur,17.86308,78.88423,40,692,4672,PPL
Nagnur,18.06288,79.03895,40,692,4461,PPL
Nagireddipalli,14.27005,79.10131,02,753,5243,PPL
Nagayalanka,15.94847,80.9164,02,547,5038,PPL
Nagasamudram,14.30716,77.65742,02,754,5347,PPL
Nagar Karnul,16.4821,78.32471,40,694,4583,PPLA2
Nagari,13.32139,79.58557,02,554,5406,PPL
Nagaram,18.34305,80.43161,40,780,4685,PPL
Nagalapuram,13.38836,79.79623,02,752,5403,PPL
Nagaladinne,15.91477,77.56546,40,538,,PPL
Nachugunta,15.78616,80.88794,02,547,5038,PPL
Mutyalapadu,15.03973,78.59877,02,755,5303,PPL
Mutyalapadu,14.1104,79.89195,02,752,5190,PPL
Mutyalammapadu,16.5247,80.63733,02,749,5010,PPLX
Mutukula,16.16251,79.53109,02,549,5098,PPL
Muttukuru,14.29022,80.0949,02,550,5181,PPL
Muttukuru,13.28534,78.62713,02,554,5416,PPL
Mutssukota,14.84943,77.87519,02,553,5314,PPL
Mutaram,18.50552,79.62633,40,682,4406,PPL
Mustabada,16.55446,80.72544,02,547,5012,PPL
Musapet,16.6015,77.98039,40,538,6260,PPL
Musalimadugu,15.97128,78.43596,02,755,5263,PPL
Mupawaram,16.85336,79.361,40,539,4661,PPL
Mungonda,16.6,81.91667,02,747,4934,PPL
Mungod,17.08124,79.07515,40,539,4647,PPL
Mungamuru,14.80764,80.0185,02,550,5159,PPL
Mundlapadu,15.33041,78.89937,02,549,5133,PPL
Munagala,17.05119,79.83604,40,696,4642,PPL
Mummidivaram,16.64403,82.10742,02,747,4932,PPL
Mulug,18.18955,79.9437,40,780,4689,PPL
Mukhalingam,18.5965,83.9634,02,542,4792,PPL
Muhammadabad,16.87287,77.89102,40,538,7187,PPL
Muhammadabad,13.97066,78.00716,02,754,5361,PPL
Mughalgidda,17.08751,78.12237,40,537,4559,PPL
Mudumpadu,13.92862,79.00559,02,753,5238,PPL
Mudumala,16.38751,77.43617,40,781,6264,PPL
Mudivedu,13.70856,78.50664,02,753,5389,PPL
Mudinepalle,16.4,81.11667,02,748,5020,PPL
Mudigubba,14.34575,77.9919,02,754,5339,PPL
Mudigodu,14.33407,79.72396,02,550,5176,PPL
Mudhol,18.97479,77.91071,40,680,4341,PPL
Muddur,17.92671,79.04597,40,692,4673,PPL
Muddumudi,14.28004,79.86547,02,550,5183,PPL
Muddavaram,15.49965,78.09718,02,755,5279,PPL
Muddanuru,14.68718,78.39309,02,551,5216,PPL
Motumala,15.48509,80.18847,02,549,5140,PPL
Motkur,17.46297,79.26054,40,697,4625,PPL
Moteh,17.16861,79.80359,40,696,4640,PPL
Mortad,18.81313,78.46363,40,533,4362,PPL
Morangpalli,17.49026,77.87251,40,698,4513,PPL
Mopuru,14.44134,79.82117,02,550,5177,PPL
Mopuru,14.06982,79.59574,02,752,5186,PPL
Mopadu,15.0932,79.4907,02,549,5146,PPL
Mondemkhallu,18.9213,83.6935,02,743,4809,PPL
Momidi,14.19635,80.04623,02,752,5190,PPL
Molagavalli,15.35721,77.33098,02,552,5274,PPL
Mohammadnagar,16.50179,80.65046,02,749,5010,PPLX
Mogalturru,16.41233,81.60773,02,546,4986,PPL
Mogalrajapuram,16.50843,80.64414,02,749,5010,PPLX
Mogalluru,14.39768,79.66554,02,550,5176,PPL
Mogallu,16.6,81.56667,02,546,4977,PPL
Mogallapalem,14.42511,79.83322,02,550,5177,PPL
Mittatukuru,14.24845,79.80268,02,752,5184,PPL
Miryalaguda,16.8722,79.56247,40,539,4664,PPL
Mijuru,13.76604,80.08154,02,752,5196,PPL
Miduturu,15.76999,78.2895,02,755,5267,PPL
Menur,18.47829,77.65689,40,685,4372,PPL
Mentada,18.31014,83.2612,02,543,4824,PPL
Meliyaputtu,18.77678,84.15608,02,542,4774,PPL
Medlacheruvu,16.82214,79.92804,40,696,4671,PPL
Medikurti,13.70865,78.77243,02,753,5387,PPL
Medchal,17.62972,78.48139,40,700,4519,PPL
Medarametla,15.72475,80.01966,02,750,5122,PPL
Medapadu,17.00445,82.10011,02,746,4910,PPL
Medak,18.04531,78.26078,40,535,4456,PPL
Mayaluru,15.10564,78.35987,02,755,5302,PPL
Maula Ali,17.46247,78.55895,40,700,4522,PPL
Mattampalli,16.78223,79.87283,40,696,4670,PPL
Matsavaram,16.51793,80.65055,02,749,5010,PPLX
Mathwada,17.98362,79.60087,40,540,4706,PPL
Mated,17.5447,79.70248,40,688,4715,PPL
Matalkunta,17.78345,77.5622,40,691,4473,PPL
Masanutippa,16.65899,82.31369,02,747,4943,PPL
Masaipet,17.90533,78.46162,40,535,7190,PPL
Maruturu,15.98665,80.10585,02,750,5106,PPL
Maruteru,16.62369,81.73945,02,546,4978,PPL
Maruru,14.4932,77.62627,02,553,5331,PPL
Marupuru,14.40213,79.80158,02,550,5176,PPL
Marrigudem,17.93668,80.20141,40,688,6253,PPL
Marrayagudem,17.78847,81.02996,40,690,4729,PPL
Marpalli Kalan,17.53924,77.77082,40,698,4512,PPL
Marlapenta,15.80941,79.01164,02,549,5100,PPL
Marlapalli,19.34399,78.2406,40,532,4324,PPL
Markuk,17.75222,78.72028,40,692,6282,PPL
Markodu,17.91202,80.50609,40,690,6267,PPL
Markapur,15.73534,79.26848,02,549,5115,PPL
Marikal,16.9221,77.98726,40,698,7186,PPL
Marikal,16.60202,77.72923,40,781,6263,PPL
Mardaguda,18.23994,82.99878,02,745,4845,PPL
Maradugu,16.35,79.05,40,694,6294,PPL
Maradam,18.40207,83.34342,02,543,4823,PPL
Manyapadu,15.96304,77.93962,40,695,4611,PPL
Manubolu,14.19949,79.87268,02,550,5183,PPL
Manthani,18.65087,79.66501,40,682,4401,PPL
Mangapet,18.25396,80.51981,40,780,4686,PPL
Mangalapuru,14.12096,79.79426,02,752,5184,PPL
Mangalampeta,13.57734,79.09338,02,554,5395,PPL
Mangalagunta,14.31653,79.86236,02,550,5182,PPL
Mangalagiri,16.43083,80.56815,02,548,5055,PPL
Mandasa,18.8683,84.46296,02,542,4776,PPL
Mandapeta,16.86254,81.92921,02,747,4920,PPL
Manchippa,18.5342,78.11419,40,533,6235,PPL
Mancherial,18.87074,79.42863,40,684,4354,PPL
Mananur,16.37154,78.75857,40,694,4578,PPL
Mamidipalle,18.61048,83.17797,02,743,4817,PPL
Mamda,19.07626,78.5219,40,680,4346,PPL
Mamanduru,13.7454,79.46231,02,752,5376,PPL
Mamadipalli,19.23245,79.00797,40,699,6311,PPL
Mallapuram,18.97073,78.70573,40,681,4394,PPL
Mallampalli,18.11051,79.84944,40,780,4689,PPL
Mallam,13.95495,80.11578,02,752,5193,PPL
Malkapur,17.75608,77.589,40,691,4473,PPL
Malkapur,17.27481,78.79723,40,697,4631,PPL
Malichedu,14.31119,79.72681,02,550,5185,PPL
Malial,18.70394,78.9493,40,681,4413,PPL
Malchalma,17.58058,77.60985,40,691,4474,PPL
Malakapuram,17.68525,83.24367,02,544,4866,PPL
Makkuva,18.66177,83.26723,02,743,4813,PPL
Makkapeta,16.93333,79.2,40,539,4656,PPL
Makhtal,16.50107,77.51596,40,781,4589,PPL
Maisaram,17.13351,78.43548,40,537,4544,PPL
Maipadu,14.50726,80.16448,02,550,5179,PPL
Mailwar Azimpet,17.14474,77.41197,40,698,4535,PPL
Mailavaram,16.75785,80.64142,02,749,4995,PPL
Mailaram,18.47441,77.85819,40,685,6244,PPL
Mahisama,16.95021,78.52127,40,537,6324,PPL
Mahbubnagar,16.74385,77.98597,40,538,4568,PPLA2
Mahbubabad,17.59728,80.00207,40,688,4718,PPLA2
Mahal,13.77598,78.78974,02,753,5387,PPL
Mahadeopur,18.72879,79.98504,40,687,4403,PPL
Magnur,16.45854,77.42938,40,781,4590,PPL
Magaturu,15.70383,79.08553,02,549,5116,PPL
Madugula,17.91589,82.81578,02,744,4857,PPL
Madnur,18.50247,77.62449,40,685,4372,PPL
Madnakal,16.12376,77.69463,40,695,4604,PPL
Madhavaram,15.93642,77.35695,02,552,5250,PPL
Madhavaram,14.41881,79.12484,02,551,5228,PPLQ
Madgi,17.68649,77.46678,40,691,6278,PPL
Maddur,16.86053,77.61245,40,781,4554,PPL
Madduluru,15.46056,79.86665,02,549,5138,PPL
Maddipenta,15.72635,78.79794,02,549,5116,PPL
Maddimadugu,14.34546,78.77829,02,551,5231,PPL
Maddilapalem,17.73723,83.31826,02,544,4866,PPL
Maddikera,15.24958,77.41592,02,552,5292,PPL
Madanapalle,13.5503,78.50288,02,753,5392,PPL
Madamanuru,14.23692,79.84301,02,550,5183,PPL
Madakasira,13.94095,77.27063,02,754,5350,PPL
Machilipatnam,16.18747,81.13888,02,547,5034,PPL
Macherla,16.47635,79.43533,02,751,5040,PPL
Macharla,16.08805,77.54842,40,695,4605,PPL
Lotugadda,17.96404,82.39417,02,745,4849,PPL
Loheswar,19.03115,78.08567,40,680,4342,PPL
Lingapur,19.02224,79.12763,40,684,4348,PPL
Lingampet,18.23814,78.13059,40,685,4388,PPL
Lingampalli,17.48653,78.31699,40,537,4516,PPL
Lingala,18.0057,80.2895,40,780,4687,PPL
Lingala,14.4992,78.11468,02,551,5218,PPL
Lingal,16.26834,78.51701,40,694,4598,PPL
Lepakshi,13.80306,77.60863,02,754,5365,PPL
Lavanuru,14.70535,78.15223,02,551,5199,PPL
Lankavanidibba,15.79227,80.84218,02,750,5096,PPL
Lammasingi,17.81696,82.49264,02,745,4849,PPL
Lalaguda,17.43806,78.54056,40,536,4500,PPL
Lakshmipuro,18.3955,82.44187,02,745,4841,PPL
Lakshettipet,18.86667,79.21667,40,684,4353,PPL
Lakkireddipalle,14.18318,78.69846,02,753,5240,PPL
Lakkavarapukota,18.0239,83.15679,02,543,4833,PPL
Kutravada,17.66695,81.71265,02,745,4884,PPL
Kushmanchi,17.22931,79.95399,40,541,4755,PPL
Kuruva Nagalapuram,15.75466,77.90415,02,552,5257,PPL
Kurupam,18.86626,83.55195,02,743,4809,PPL
Kurnool,15.82887,78.03602,02,552,5259,PPL
Kurichedu,15.90325,79.57689,02,549,5103,PPL
Kurabalakota,13.65227,78.48184,02,753,5389,PPL
Kuppili,18.17673,83.8078,02,542,4806,PPL
Kuppam,13.6218,80.13705,02,752,5198,PPL
Kuppam,12.74931,78.34189,02,554,5427,PPL
Kuppagallu,15.73008,77.23732,02,552,5271,PPL
Kundurpi,14.29181,77.03456,02,553,5333,PPL
Kunduluru,17.66842,81.40957,40,541,,PPL
Kondakal,17.4613,78.19934,40,537,4515,PPL
Kunchanapalle,16.46233,80.61758,02,548,5054,PPL
Kunavaram,17.57476,81.25302,40,541,,PPL
Kunamanur,16.55569,77.69978,40,781,6263,PPL
Kumbhagiri,14.58887,79.06606,02,551,5227,PPL
Kulkulapalli,16.91276,78.72251,40,537,4564,PPL
Kukunuru,17.55782,81.1761,40,541,,PPL
Kuknurpalli,17.89153,78.79609,40,692,4462,PPL
Kukatpally,17.48486,78.41376,40,700,4517,PPLA3
Kudmalpadu,17.4778,81.12311,40,690,4749,PPL
Kuderu,14.73082,77.4275,02,553,5323,PPL
Krosuru,16.54286,80.1384,02,751,5051,PPL
Krishnayapalem,16.48805,80.55721,02,548,5055,PPL
Kistnapatam,14.28874,80.12388,02,550,5181,PPL
Krishnagiri,15.55583,77.82993,02,552,5277,PPL
Krishnadevipeta,17.67254,82.3799,02,744,4853,PPL
Koyyuru,17.6606,82.20981,02,745,4851,PPL
Koyyalagudem,17.12879,81.42815,02,748,4952,PPL
Kovvur,17.0162,81.72934,02,545,4958,PPL
Kovurupalli,14.7772,79.99993,02,550,5159,PPL
Kovur,14.5005,79.98518,02,550,5178,PPL
Kotturu,18.77917,83.88357,02,542,4772,PPL
Kottavalasa,17.89044,83.1907,02,543,4834,PPL
Kottaravupeta,18.38489,84.14991,02,542,4800,PPL
Kottapeta,16.71667,81.9,02,747,4927,PPL
Kottapeta,14.1109,78.9543,02,753,5242,PPL
Kottapatam,15.44616,80.16601,02,549,5140,PPL
Kottapatam,14.12096,80.11771,02,752,5191,PPL
Kottapalli,18.49543,79.0943,40,534,6230,PPL
Kottapalle,14.36734,78.35819,02,551,5220,PPL
Kottapalem,15.88569,80.80274,02,750,5094,PPL
Kottakota,17.75133,82.70039,02,744,4855,PPL
Kottakota,13.6573,78.26253,02,753,5391,PPL
Kottagudem,18.07191,80.46342,40,780,4686,PPL
Kottagudem,17.55106,80.61779,40,690,6376,PPLA2
Kotta Agraharam,18.33333,84.11667,02,542,4801,PPL
Kottapalle,17.90783,82.90159,02,744,4858,PPL
Kotipalle,16.7,82.03333,02,747,4929,PPL
Kothapet,19.35176,79.48323,40,699,4318,PPL
Kothakota,16.38002,77.94004,40,693,4593,PPL
Kotgir,18.57242,77.82419,40,533,4371,PPL
Kotepalli,17.38364,77.74366,40,698,6312,PPL
Kotauratla,17.56575,82.68796,02,744,4874,PPL
Kotananduru,17.48235,82.48915,02,746,4889,PPL
Kotakunda,16.75715,77.64286,40,781,4570,PPL
Kotabommali,18.52016,84.16251,02,542,4791,PPL
Kota,17.57951,81.89792,02,745,4886,PPL
Kota,14.04028,80.04879,02,752,5191,PPL
Kosigi,15.8551,77.24463,02,552,5251,PPL
Kosgi,16.98786,77.71802,40,781,4551,PPL
Kosapuram,13.89657,78.66229,02,753,5236,PPL
Korukollu,16.5,81.25,02,748,5017,PPL
Kortimadugu,14.29907,78.89451,02,753,5241,PPL
Korosavada,18.72564,84.05733,02,542,4783,PPL
Koratla,18.82154,78.71186,40,681,4416,PPL
Korangal,17.10468,77.6299,40,698,4549,PPL
Koradi,13.76971,80.14308,02,752,5197,PPL
Konta,17.80492,81.38666,40,541,,PPL
Konduru,16.67802,80.57297,02,749,5006,PPL
Kondur,14.01402,80.13075,02,752,5192,PPL
Kondrapole,16.78589,79.61057,40,539,4663,PPL
Kondlapalli,14.46058,79.70391,02,550,5176,PPL
Kondavidu,16.2632,80.2623,02,751,5071,PPL
Kondapuram,14.77582,78.19488,02,551,5199,PPL
Kondapur,17.6779,79.68015,40,688,4715,PPL
Kondapalle,16.61989,80.54244,02,749,5009,PPL
Kondakomarla,14.06782,77.95613,02,754,5358,PPL
Kondagunta,14.08213,79.79379,02,752,5184,PPL
Konasamudram,18.729,78.52308,40,533,4363,PPL
Konapeta,14.21004,78.65048,02,753,5240,PPL
Konakanametla,15.65285,79.48907,02,549,5119,PPL
Konada,18.01731,83.56285,02,543,4838,PPL
Kommi,14.96756,79.76156,02,550,5156,PPL
Kommalapudi,14.27553,79.88591,02,550,5183,PPL
Kommalapadu,16.02871,79.94412,02,750,5104,PPL
Komarolu,15.26667,79.0,02,549,5134,PPL
Kolluru,16.18336,80.7966,02,750,5088,PPL
Kolimigundla,15.07601,78.1073,02,755,5301,PPL
Kolhapur,16.10683,78.32006,40,694,4609,PPL
Kolanukonda,16.45392,80.61046,02,548,5054,PPL
Kolakaluru,16.30608,80.6181,02,548,5078,PPL
Kokkanti,13.94027,78.27858,02,754,5360,PPL
Koilkuntla,15.23068,78.31665,02,755,5296,PPL
Koilkonda,16.75603,77.78902,40,538,4569,PPL
Kohir,17.59929,77.71581,40,691,4475,PPL
Koduru,18.27743,83.54646,02,543,4826,PPL
Koduru,17.92276,83.03429,02,744,4860,PPL
Koduru,14.87329,78.10534,02,551,5199,PPL
Koduru,14.41305,80.14505,02,550,5180,PPL
Kodur,16.67829,77.92412,40,538,6258,PPL
Kodur,13.95771,79.35132,02,753,5249,PPL
Kodumur,15.68126,77.77198,02,552,5269,PPL
Kodmial,18.63068,78.899,40,681,4420,PPL
Kodikonda,13.83269,77.77438,02,754,5366,PPL
Koder,16.26629,78.28623,40,694,4600,PPL
Kodavaluru,14.56689,80.00341,02,550,5169,PPL
Kodar,16.9985,79.9656,40,696,4668,PPL
Kobir,19.25972,77.94478,40,680,4338,PPL
Kisumpet,16.9516,78.34781,40,537,4561,PPL
Kistna,16.41045,77.33223,40,781,6264,PPL
Kistaram,17.66038,80.50348,40,690,4739,PPL
Kichanapalle,17.90407,80.51736,40,690,6267,PPL
Kiadgira,17.25255,77.43337,40,698,4535,PPL
Khilogodo,18.31947,82.5363,02,745,4841,PPL
Khanapur,19.0441,78.64605,40,680,4347,PPL
Khammam,17.24767,80.14368,40,541,4757,PPL
Khajipeta,14.65091,78.77021,02,551,5212,PPL
Kesaram,17.76397,77.88039,40,691,4477,PPL
Kesanupalle,16.58354,79.74024,02,751,5045,PPL
Kerimeri,19.44276,79.05032,40,699,4313,PPL
Kazipet,17.97764,79.53074,40,686,4695,PPL
Kavutaram,16.33333,81.08333,02,547,5029,PPL
Kavuru,16.1397,80.1225,02,751,5070,PPL
Kaviti,19.01142,84.69038,02,542,4779,PPL
Kavali,14.9163,79.99449,02,550,5158,PPL
Kaulas,18.3321,77.69789,40,685,6245,PPL
Kaukuntla,16.52309,77.86116,40,538,4573,PPL
Kattubadipalli,14.30222,79.75627,02,550,5185,PPL
Kattipudi,17.24183,82.33625,02,746,4892,PPL
Katepalli,19.43333,79.83333,40,699,4317,PPL
Katarukonda,15.42649,77.75531,02,552,5277,PPL
Katapuram,18.16311,80.3974,40,780,4687,PPL
Katangur,17.15988,79.31298,40,539,4635,PPL
Kasumuru,14.33951,79.85699,02,550,5182,PPL
Kasipet,19.02701,79.43806,40,684,4349,PPL
Kasipatnam,18.21552,83.11833,02,745,4845,PPL
Kasibugga,18.75927,84.41613,02,542,4775,PPL
Karvetnagar,13.42136,79.44838,02,554,5408,PPL
Karpal,18.12878,77.76297,40,691,6279,PPL
Karivemula,15.59458,77.59957,02,552,5276,PPL
Karimnagar,18.43915,79.12856,40,534,4428,PPLA2
Karepalli,17.48333,80.23333,40,541,4744,PPL
Karempudi,16.42901,79.72063,02,751,5046,PPL
Karedu,15.18739,80.05903,02,550,5152,PPL
Karavadi,15.54623,80.11448,02,549,5139,PPL
Karapa,16.9,82.16667,02,746,4922,PPL
Karanchedu,15.88426,80.31632,02,750,5109,PPL
Karameda,16.2,81.16667,02,547,5034,PPL
Kapileswarapuram,16.32391,80.86711,02,547,5026,PPL
Kanuparti,15.58236,80.21223,02,549,5126,PPL
Kanuparti,14.42549,79.69525,02,550,5176,PPL
Kannapuram,17.18197,81.41428,02,748,4952,PPL
Kankipadu,16.4353,80.76715,02,547,5023,PPL
Kanigiri,15.40555,79.50694,02,549,5136,PPL
Kangundi,12.76945,78.43463,02,554,5427,PPL
Kangti,18.22521,77.61633,40,691,4450,PPL
Kanepalli,19.15,79.68333,40,684,6229,PPL
Kanekallu,14.80502,77.07835,02,553,5306,PPL
Kanduru,13.55651,78.77351,02,554,5412,PPL
Kandukuru,14.58754,77.64488,02,553,5330,PPL
Kandukur,15.21542,79.9039,02,550,5148,PPL
Kandukur,13.76436,78.1566,02,753,5390,PPL
Kandkurti,18.81327,77.89017,40,533,4357,PPL
Kandamuru,14.46552,79.78982,02,550,5177,PPL
Kanakanur,18.54941,80.19998,40,687,4404,PPL
Kanakammachattram,13.20683,79.75057,02,554,,PPL
Kanaganapalle,14.44798,77.52601,02,754,5335,PPL
Kamlapur,18.46847,79.92141,40,687,4682,PPL
Kamkol,17.64465,77.80854,40,691,4477,PPL
Kambhampadu,16.98579,80.65233,02,749,4998,PPL
Kambalapalle,15.84143,78.50547,02,755,5266,PPL
Kamavarapukota,17.00981,81.19246,02,748,4954,PPL
Kamarpalli,18.83333,78.53333,40,533,4363,PPL
Kamareddi,18.32001,78.34177,40,685,4390,PPLA2
Kamanpur,18.66032,79.50184,40,682,4400,PPL
Kamalapuram,14.5983,78.66948,02,551,5224,PPL
Kalwakurti,16.66396,78.49143,40,694,4576,PPL
Kaluvaya,14.5117,79.41013,02,550,5174,PPL
Kalmargu,19.09153,78.9496,40,684,4334,PPL
Kalluru,13.55819,78.99923,02,554,5395,PPL
Kallur,17.20267,80.54582,40,541,4763,PPL
Kalingapatnam,18.3378,84.12403,02,542,4801,PPL
Kalikiri,13.64233,78.80142,02,753,5387,PPL
Kaligotla,17.90338,82.96639,02,744,4859,PPL
Kaligiri,14.82844,79.69073,02,550,5160,PPL
Kalicherla,13.8877,78.53778,02,753,5369,PPL
Kalichedu,14.29988,79.73483,02,550,5185,PPL
Kalva,15.62209,78.20008,02,552,5268,PPL
Kalasapadu,15.10768,78.94149,02,551,5207,PPL
Kalakada,13.827,78.78931,02,753,5371,PPL
Kalabgur,18.65,78.06667,40,533,6233,PPL
Kakitalapuru,14.21702,79.89985,02,550,5183,PPL
Kakinada,16.96036,82.23809,02,746,4914,PPL
Kaikaram,16.81084,81.36611,02,748,4962,PPL
Kaikalur,16.55154,81.214,02,748,5016,PPL
Kadiyam,16.91667,81.83333,02,545,4918,PPL
